t,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B
6.4e+06,0.037481,0.037516,0.037367,0.037631,0.037428,0.03757,0.037565,0.037429,0.037452,0.037547,0.03756,0.037436,0.037742,0.037255,0.037709,0.037288,0.03749,0.037509,0.037647,0.037352,0.037444,0.037554,0.03768,0.037319,0.037531,0.037465,0.037478,0.03752,0.037727,0.037272,0.037365,0.037634,0.03744,0.037559,0.037471,0.037528,0.037319,0.03768,0.037598,0.037401,0.03759,0.037408,0.037463,0.037536,0.037572,0.037426,0.037592,0.037406,0.037555,0.037443,0.037292,0.037703,0.037572,0.037425,0.037377,0.037621,0.037587,0.037412,0.037554,0.037445,0.037584,0.037414,0.037412,0.037584,0.037424,0.037575,0.037444,0.037554,0.037235,0.037763,0.037484,0.037514,0.037495,0.0375,0.037619,0.03738,0.037478,0.037519,0.037735,0.037264,0.037418,0.037581,0.037472,0.037526,0.037562,0.037437,0.037691,0.037308,0.037566,0.037433,0.037577,0.037422,0.037654,0.037344,0.037603,0.037396,0.037538,0.037461,0.037432,0.037566,0.037725,0.037274,0.037362,0.037637,0.03753,0.037468,0.037682,0.037314,0.037534,0.037465,0.037646,0.037353,0.03759,0.037407,0.037325,0.037673,0.037311,0.037688,0.037661,0.037338,0.037437,0.037559,0.037421,0.037578,0.037577,0.037422,0.037658,0.037339,0.037702,0.037296,0.037463,0.037536,0.037805,0.037194,0.037545,0.037454,0.037388,0.037609,0.037422,0.037576,0.037658,0.037341,0.037438,0.037561,0.03748,0.037517,0.037391,0.037606,0.037531,0.037467,0.037478,0.03752,0.037474,0.037525,0.03752,0.037477,0.037675,0.037324,0.037746,0.037249,0.03735,0.037649,0.037255,0.03774,0.037516,0.037478,0.037435,0.037563,0.037247,0.037751,0.037369,0.037629,0.037483,0.037516,0.037218,0.037781,0.037268,0.037728,0.037593,0.037404,0.037578,0.037419,0.037066,0.037933,0.037405,0.037594,0.037146,0.037847,0.037345,0.037653,0.037328,0.037671,0.03774,0.037256,0.037647,0.037352,0.037348,0.03765,0.037397,0.037601
6.5e+06,0.037393,0.037604,0.037229,0.037769,0.03728,0.037718,0.037566,0.037433,0.037412,0.037586,0.037604,0.037395,0.037722,0.037274,0.037792,0.037205,0.037468,0.037528,0.03767,0.037329,0.037451,0.037546,0.037583,0.037416,0.037477,0.037522,0.037358,0.03764,0.03767,0.037329,0.037456,0.037543,0.037488,0.037511,0.037522,0.037477,0.037374,0.037625,0.037458,0.03754,0.037519,0.03748,0.037335,0.03766,0.037582,0.037414,0.037585,0.037411,0.037476,0.037521,0.037335,0.037664,0.037582,0.037417,0.037533,0.037466,0.03754,0.037458,0.037748,0.037249,0.03761,0.037387,0.037465,0.037533,0.037394,0.037604,0.037406,0.037593,0.037202,0.037796,0.037395,0.037603,0.037487,0.037512,0.037624,0.037374,0.037671,0.037327,0.037713,0.037284,0.037588,0.03741,0.037527,0.037472,0.037721,0.037273,0.037611,0.037385,0.037607,0.037392,0.037509,0.037486,0.03766,0.037339,0.03753,0.037466,0.037453,0.037545,0.037471,0.037525,0.037761,0.037238,0.03734,0.037655,0.03752,0.037479,0.037581,0.037418,0.037464,0.037532,0.037551,0.037447,0.037573,0.037426,0.037318,0.037681,0.037386,0.037613,0.037679,0.037319,0.037546,0.037453,0.037468,0.03753,0.03758,0.037419,0.037739,0.037259,0.037633,0.037364,0.037503,0.037496,0.037701,0.037298,0.037528,0.037471,0.037257,0.037742,0.037488,0.037511,0.037748,0.03725,0.037332,0.037667,0.037552,0.037445,0.037389,0.03761,0.037475,0.037523,0.037559,0.037437,0.037409,0.03759,0.037517,0.03748,0.037742,0.037257,0.037767,0.037232,0.037432,0.037566,0.037332,0.037666,0.037313,0.037685,0.037429,0.03757,0.037198,0.037801,0.037121,0.037876,0.037492,0.037507,0.037278,0.037721,0.037335,0.037664,0.037624,0.037374,0.037569,0.03743,0.037148,0.037851,0.037518,0.037477,0.037234,0.037764,0.037434,0.037564,0.037245,0.037754,0.03779,0.037207,0.037618,0.037377,0.037203,0.037796,0.037441,0.037557
6.6e+06,0.037459,0.037539,0.037363,0.037636,0.03717,0.037829,0.037482,0.037515,0.037604,0.037394,0.037535,0.037463,0.037812,0.037186,0.037653,0.037346,0.037515,0.037483,0.037566,0.037433,0.037442,0.037556,0.037503,0.037496,0.037518,0.037481,0.037283,0.037716,0.037642,0.037355,0.03748,0.037519,0.03752,0.037479,0.03764,0.037359,0.037523,0.037475,0.037571,0.037428,0.037689,0.03731,0.037477,0.037519,0.037558,0.03744,0.037664,0.037333,0.037588,0.037411,0.037228,0.037769,0.037614,0.037385,0.03762,0.037379,0.037518,0.037481,0.037843,0.037156,0.037539,0.037459,0.037449,0.037549,0.037388,0.037611,0.037377,0.037622,0.037218,0.037781,0.037391,0.037608,0.037367,0.037632,0.037566,0.037432,0.037675,0.037324,0.037822,0.037177,0.037617,0.03738,0.037526,0.037473,0.037768,0.037229,0.037563,0.037436,0.037546,0.037453,0.037506,0.037492,0.03759,0.037405,0.0376,0.037399,0.037405,0.037594,0.03749,0.037508,0.037769,0.03723,0.037412,0.037587,0.037529,0.037467,0.037636,0.037362,0.03743,0.037569,0.037538,0.037458,0.037575,0.037417,0.03716,0.037837,0.037265,0.037734,0.037676,0.037323,0.037407,0.037591,0.037537,0.037459,0.037574,0.037425,0.037635,0.037363,0.037541,0.037458,0.037364,0.037635,0.037741,0.037258,0.037395,0.037604,0.037275,0.037724,0.037497,0.037502,0.037616,0.037383,0.037368,0.037631,0.037717,0.037281,0.037475,0.037523,0.037368,0.03763,0.037595,0.037404,0.037473,0.037526,0.037502,0.037497,0.037707,0.037292,0.037758,0.037241,0.037486,0.037513,0.037513,0.037486,0.037318,0.037681,0.037491,0.037508,0.037137,0.037862,0.037186,0.037813,0.03752,0.037479,0.0373,0.037696,0.037325,0.03767,0.037575,0.037423,0.037532,0.037465,0.037186,0.037812,0.037553,0.037446,0.037241,0.037757,0.037375,0.037615,0.037246,0.037752,0.03769,0.037308,0.037663,0.037334,0.037209,0.03779,0.037484,0.037511
6.7e+06,0.037485,0.037511,0.037347,0.037651,0.03721,0.037789,0.037388,0.037606,0.037539,0.03746,0.037677,0.037322,0.037718,0.037281,0.037522,0.037477,0.037512,0.037487,0.037514,0.037484,0.037598,0.0374,0.037628,0.03737,0.037497,0.037501,0.037184,0.037815,0.037673,0.037325,0.037447,0.037552,0.037526,0.037471,0.037749,0.037249,0.037529,0.037468,0.037371,0.037628,0.037789,0.03721,0.037545,0.037452,0.037572,0.037427,0.037586,0.037407,0.037609,0.03739,0.03725,0.037747,0.037663,0.037334,0.037618,0.037381,0.037621,0.037378,0.03773,0.037266,0.037546,0.037451,0.037305,0.037694,0.037394,0.037602,0.037409,0.03759,0.037222,0.037777,0.03734,0.037658,0.037422,0.037577,0.037638,0.037361,0.037836,0.037162,0.037645,0.037352,0.037637,0.03736,0.037538,0.037461,0.037713,0.037284,0.037589,0.037408,0.03757,0.037428,0.037455,0.037544,0.037534,0.037465,0.037598,0.037401,0.037422,0.037577,0.037446,0.037553,0.037715,0.037284,0.037424,0.037572,0.037576,0.037423,0.037637,0.037358,0.037508,0.037488,0.037414,0.037585,0.037507,0.03749,0.037088,0.037911,0.037333,0.037664,0.037605,0.037394,0.037227,0.03777,0.037593,0.037406,0.03749,0.037507,0.037822,0.037177,0.037386,0.037608,0.03728,0.037718,0.037711,0.037287,0.037323,0.037676,0.037463,0.037536,0.037478,0.037518,0.037549,0.03745,0.03719,0.037809,0.03765,0.037348,0.03738,0.037618,0.037392,0.037606,0.03759,0.037405,0.037492,0.037507,0.037481,0.037518,0.037557,0.037441,0.037498,0.0375,0.037418,0.037581,0.03746,0.037538,0.037437,0.03756,0.037521,0.037475,0.037202,0.037796,0.037275,0.037724,0.037503,0.037494,0.037131,0.037865,0.037444,0.037555,0.037569,0.037429,0.037533,0.037464,0.037294,0.037705,0.037643,0.037356,0.037321,0.037677,0.037424,0.037572,0.037335,0.037662,0.037813,0.037186,0.037607,0.037392,0.037296,0.037703,0.037478,0.037519
6.8e+06,0.037574,0.037422,0.037367,0.037632,0.037229,0.03777,0.037312,0.037687,0.037668,0.03733,0.037544,0.037455,0.037681,0.037316,0.037622,0.037376,0.037372,0.037627,0.037513,0.037485,0.037545,0.037454,0.037552,0.037447,0.037405,0.037594,0.037352,0.037647,0.037507,0.03749,0.037455,0.037544,0.037392,0.037606,0.037712,0.037287,0.037543,0.037456,0.037489,0.037506,0.037705,0.037293,0.037497,0.037502,0.037547,0.037452,0.037638,0.037361,0.03763,0.037369,0.037482,0.037517,0.037583,0.037416,0.037594,0.037405,0.037521,0.037476,0.03785,0.037149,0.037454,0.037545,0.037247,0.037752,0.037482,0.037515,0.037475,0.037524,0.037299,0.0377,0.037386,0.03761,0.0375,0.037497,0.037636,0.037363,0.03776,0.037236,0.037615,0.037382,0.037637,0.03736,0.037512,0.037486,0.037569,0.037428,0.037584,0.037415,0.037492,0.037507,0.037341,0.037658,0.037676,0.037323,0.037424,0.037575,0.037359,0.037638,0.03746,0.037537,0.037709,0.03729,0.037323,0.037676,0.037636,0.037363,0.037705,0.037289,0.03737,0.037626,0.037448,0.037547,0.037498,0.0375,0.037148,0.037851,0.037527,0.037472,0.037586,0.037413,0.037251,0.037748,0.037608,0.037391,0.037453,0.037544,0.037763,0.037236,0.037536,0.037462,0.037144,0.037849,0.037735,0.037263,0.037336,0.037663,0.037482,0.037517,0.037532,0.037466,0.037441,0.037556,0.037301,0.037696,0.037696,0.037303,0.037321,0.037678,0.037524,0.037475,0.037791,0.037207,0.037574,0.037425,0.037484,0.037514,0.037666,0.037333,0.037359,0.03764,0.037435,0.037564,0.037418,0.037581,0.037558,0.037441,0.037599,0.037398,0.037261,0.037738,0.037459,0.037539,0.037469,0.03753,0.037151,0.037844,0.037431,0.037566,0.037541,0.037456,0.037513,0.037484,0.03737,0.037627,0.037462,0.037535,0.037417,0.037582,0.037488,0.03751,0.03744,0.037559,0.037808,0.037191,0.037642,0.037357,0.037218,0.03778,0.037613,0.037385
6.9e+06,0.03758,0.037419,0.037433,0.037565,0.037241,0.037756,0.037507,0.037492,0.037746,0.037253,0.03746,0.037534,0.037761,0.037237,0.037465,0.037534,0.037353,0.037646,0.037538,0.037461,0.037447,0.037551,0.037661,0.037338,0.037537,0.037462,0.037483,0.037516,0.037457,0.037541,0.037411,0.037588,0.037391,0.037607,0.037682,0.037317,0.037506,0.037492,0.037501,0.037497,0.037667,0.037332,0.037541,0.037455,0.037437,0.037562,0.037657,0.037342,0.037575,0.037424,0.037344,0.037654,0.037617,0.037382,0.037626,0.037373,0.037544,0.037454,0.037731,0.037267,0.03736,0.037638,0.037346,0.037652,0.037562,0.037434,0.037435,0.037563,0.037289,0.03771,0.037383,0.037614,0.037578,0.037421,0.037667,0.037332,0.037712,0.037284,0.037601,0.037398,0.037437,0.037562,0.037467,0.037531,0.037576,0.037423,0.037666,0.037332,0.037495,0.037503,0.03741,0.037587,0.03755,0.037449,0.037446,0.037553,0.037425,0.037574,0.037475,0.037522,0.037749,0.03725,0.037408,0.03759,0.037668,0.03733,0.037842,0.037157,0.037212,0.037783,0.037287,0.037712,0.037532,0.037466,0.037236,0.037762,0.037552,0.037445,0.03765,0.037348,0.037239,0.037758,0.03755,0.037449,0.03748,0.037519,0.037663,0.037336,0.037433,0.037564,0.037174,0.037824,0.03761,0.037389,0.037271,0.037728,0.037512,0.037484,0.037589,0.03741,0.03742,0.037579,0.037277,0.037721,0.037776,0.037223,0.037342,0.037657,0.037576,0.037423,0.037688,0.037311,0.037602,0.037395,0.037649,0.03735,0.03761,0.037389,0.037293,0.037706,0.037421,0.037578,0.037575,0.037424,0.037556,0.037443,0.037598,0.037401,0.037445,0.037552,0.037496,0.037503,0.037621,0.037378,0.03717,0.037829,0.037498,0.037498,0.037455,0.037544,0.037438,0.037561,0.037326,0.037673,0.03739,0.037609,0.037612,0.037385,0.037546,0.037453,0.037432,0.037567,0.037715,0.037283,0.037613,0.037386,0.0374,0.037598,0.037596,0.037402
7e+06,0.037623,0.037376,0.037323,0.037676,0.037183,0.037814,0.037518,0.037478,0.037686,0.037313,0.037473,0.037525,0.037742,0.037251,0.037558,0.037441,0.037399,0.037599,0.037656,0.037343,0.037319,0.03768,0.037705,0.037294,0.037546,0.037453,0.037469,0.03753,0.037486,0.037512,0.037365,0.037631,0.037334,0.037664,0.037562,0.037437,0.037459,0.037539,0.037614,0.037384,0.037588,0.037411,0.037535,0.037461,0.037534,0.037463,0.03775,0.037247,0.037451,0.037547,0.037347,0.03765,0.037647,0.037352,0.0377,0.037299,0.037546,0.037453,0.037536,0.037463,0.037528,0.037471,0.037348,0.03765,0.037638,0.037359,0.037282,0.037717,0.037255,0.037744,0.037318,0.037676,0.037587,0.037409,0.037679,0.03732,0.037442,0.037557,0.03769,0.037309,0.037468,0.037531,0.037457,0.03754,0.037586,0.037413,0.037568,0.03743,0.037646,0.037352,0.037445,0.037554,0.037749,0.03725,0.037417,0.037582,0.03742,0.037577,0.037489,0.03751,0.03778,0.037218,0.037472,0.037525,0.03764,0.037357,0.037821,0.037178,0.03727,0.037729,0.037358,0.037641,0.037557,0.037441,0.037353,0.037643,0.037596,0.037402,0.037538,0.037461,0.037378,0.03762,0.037433,0.037566,0.037536,0.037463,0.03764,0.037357,0.03752,0.037475,0.036976,0.038023,0.037565,0.037434,0.037341,0.037658,0.037452,0.037547,0.037556,0.037443,0.037524,0.037472,0.0373,0.037699,0.037766,0.037233,0.037458,0.03754,0.037586,0.037412,0.037514,0.037485,0.037524,0.037474,0.037767,0.03723,0.03763,0.037369,0.037237,0.037761,0.037503,0.037496,0.037654,0.037345,0.037605,0.037394,0.037612,0.037386,0.037493,0.037506,0.037385,0.037613,0.037616,0.037382,0.037274,0.037724,0.037579,0.03742,0.037439,0.03756,0.037316,0.037676,0.037186,0.037813,0.037593,0.037406,0.037663,0.037336,0.037553,0.037446,0.037431,0.037567,0.037709,0.03729,0.037632,0.037367,0.037368,0.037631,0.037548,0.037451
7.1e+06,0.037515,0.037484,0.03735,0.037649,0.037165,0.037834,0.037369,0.03763,0.037597,0.037402,0.037481,0.037517,0.037704,0.037294,0.037513,0.037486,0.037417,0.03758,0.037763,0.037236,0.037237,0.037762,0.037709,0.037289,0.037557,0.037438,0.037444,0.037552,0.037653,0.037346,0.037406,0.037593,0.037384,0.037615,0.037541,0.037458,0.037496,0.037503,0.037747,0.037252,0.03757,0.037427,0.037421,0.037578,0.037637,0.037362,0.03761,0.037387,0.037497,0.0375,0.037349,0.037642,0.037683,0.037316,0.03755,0.037449,0.03764,0.037357,0.037602,0.037397,0.037524,0.037472,0.03742,0.037579,0.037734,0.037265,0.037334,0.037665,0.037452,0.037546,0.037577,0.037421,0.037619,0.037379,0.037614,0.037385,0.037299,0.037699,0.037669,0.037328,0.037473,0.037526,0.03741,0.037584,0.037583,0.037411,0.037479,0.03752,0.037672,0.037327,0.03741,0.037588,0.037647,0.037352,0.03747,0.037529,0.037446,0.037553,0.037524,0.037475,0.037734,0.037263,0.037378,0.037619,0.037606,0.03739,0.037874,0.037122,0.037297,0.037702,0.037277,0.037717,0.03753,0.037469,0.037307,0.037692,0.037633,0.037366,0.037629,0.037369,0.03746,0.037539,0.037524,0.037474,0.037582,0.037417,0.037545,0.037452,0.037579,0.03742,0.036965,0.038031,0.037449,0.037549,0.037304,0.037693,0.037464,0.037535,0.037692,0.037307,0.037489,0.037507,0.037378,0.03762,0.037661,0.037338,0.037451,0.037544,0.037484,0.037515,0.03755,0.037449,0.037548,0.037451,0.037634,0.037363,0.037562,0.037437,0.037267,0.037728,0.037339,0.037659,0.037656,0.037342,0.037551,0.037444,0.037641,0.037358,0.037478,0.037513,0.037397,0.037602,0.037582,0.037417,0.037351,0.037648,0.037665,0.037334,0.037501,0.037496,0.037259,0.03774,0.037144,0.037855,0.037421,0.037578,0.037658,0.037339,0.037628,0.037369,0.037342,0.037657,0.037716,0.037282,0.037689,0.037309,0.037335,0.037664,0.037626,0.037372
7.2e+06,0.037542,0.037455,0.037409,0.037589,0.037209,0.037786,0.037372,0.037626,0.037558,0.037439,0.037516,0.037482,0.037605,0.037392,0.037362,0.037634,0.037336,0.037663,0.037721,0.037278,0.037296,0.037702,0.037697,0.037301,0.037544,0.037452,0.037446,0.037552,0.037659,0.037338,0.037429,0.03757,0.037276,0.037723,0.037561,0.037438,0.037372,0.037627,0.037657,0.037342,0.037525,0.037474,0.037517,0.037479,0.03757,0.037428,0.037695,0.037304,0.037402,0.037597,0.037504,0.03749,0.037549,0.037446,0.037507,0.037492,0.03759,0.037409,0.037511,0.037488,0.037595,0.037401,0.037361,0.037637,0.037667,0.037332,0.037287,0.037712,0.037543,0.037454,0.037704,0.037294,0.03774,0.037258,0.037462,0.037535,0.037289,0.037706,0.037662,0.037337,0.03743,0.037569,0.037462,0.037536,0.037571,0.037428,0.037577,0.037422,0.037631,0.037367,0.037264,0.037735,0.037662,0.037337,0.037422,0.037577,0.037502,0.037496,0.037519,0.037479,0.037456,0.037542,0.037404,0.037591,0.037663,0.037331,0.037905,0.037094,0.037404,0.037595,0.037236,0.037763,0.037531,0.037468,0.03719,0.037808,0.037501,0.037498,0.037646,0.037353,0.037299,0.0377,0.037523,0.037471,0.037578,0.037421,0.037624,0.037372,0.037483,0.037516,0.037227,0.03777,0.037455,0.037544,0.037369,0.03763,0.03749,0.037509,0.037575,0.037422,0.037354,0.037644,0.037366,0.037633,0.037611,0.037388,0.037431,0.037568,0.037629,0.037364,0.037685,0.037314,0.037568,0.03743,0.037561,0.037438,0.037567,0.037432,0.037332,0.037667,0.037363,0.037636,0.037598,0.037401,0.037586,0.037412,0.037503,0.037496,0.037438,0.037561,0.037455,0.037543,0.037454,0.037543,0.037507,0.037491,0.037692,0.037306,0.037439,0.03756,0.037284,0.037715,0.037258,0.037741,0.037484,0.037513,0.037531,0.037468,0.037501,0.037495,0.037484,0.037513,0.037592,0.037405,0.0377,0.037296,0.037315,0.037684,0.037747,0.037252
7.3e+06,0.037536,0.037463,0.037424,0.037574,0.037253,0.037746,0.037417,0.037581,0.037359,0.037639,0.0374,0.037599,0.037676,0.037323,0.037299,0.0377,0.037465,0.037533,0.037761,0.037236,0.037383,0.037616,0.037567,0.037432,0.037613,0.037385,0.037449,0.037549,0.037723,0.037275,0.037438,0.037558,0.037275,0.03772,0.037583,0.037416,0.037429,0.037569,0.037741,0.037257,0.037453,0.037544,0.037481,0.037517,0.03758,0.037419,0.037777,0.037222,0.037413,0.037585,0.037546,0.037451,0.037547,0.037452,0.037577,0.037422,0.037482,0.037516,0.03752,0.037477,0.037636,0.037363,0.037363,0.037636,0.037495,0.037504,0.037337,0.037662,0.037629,0.037366,0.03763,0.037369,0.037683,0.037314,0.037458,0.037541,0.037265,0.037734,0.037747,0.037251,0.037459,0.037539,0.037456,0.037542,0.037613,0.037386,0.037553,0.037442,0.037614,0.037385,0.037453,0.037545,0.037557,0.037441,0.037299,0.0377,0.037489,0.03751,0.037559,0.037438,0.037422,0.037575,0.037459,0.037539,0.037693,0.037306,0.037886,0.037112,0.037466,0.037529,0.037337,0.03766,0.037526,0.037473,0.037168,0.037829,0.037588,0.037406,0.037541,0.037457,0.037224,0.037774,0.037616,0.037381,0.037382,0.037617,0.037447,0.037552,0.037553,0.037446,0.037207,0.037791,0.037412,0.037586,0.037537,0.037455,0.03745,0.037545,0.037563,0.037436,0.037437,0.037561,0.037345,0.037654,0.037551,0.037446,0.037497,0.037498,0.037686,0.037313,0.03765,0.037349,0.037524,0.037472,0.037567,0.037432,0.037611,0.037388,0.037309,0.037689,0.037507,0.037487,0.037544,0.037455,0.037529,0.037466,0.037505,0.037494,0.037487,0.037507,0.037404,0.037595,0.037423,0.037576,0.03765,0.037349,0.037681,0.037317,0.037411,0.037588,0.037393,0.037604,0.037345,0.037654,0.037568,0.03743,0.037663,0.037336,0.037376,0.03762,0.037509,0.03749,0.037549,0.03745,0.03769,0.037308,0.037401,0.037597,0.037904,0.037095
7.4e+06,0.037555,0.037444,0.037532,0.037467,0.037153,0.037845,0.037395,0.037604,0.037425,0.037572,0.037526,0.037472,0.037724,0.037275,0.037307,0.037691,0.037299,0.0377,0.03784,0.037159,0.037473,0.037526,0.037568,0.03743,0.037631,0.037367,0.037419,0.03758,0.037716,0.037279,0.037313,0.037686,0.037321,0.037676,0.037492,0.037504,0.037507,0.03749,0.037689,0.03731,0.037473,0.037525,0.037446,0.037549,0.03761,0.037389,0.037725,0.037273,0.037322,0.037677,0.037475,0.037524,0.037618,0.03738,0.037696,0.037303,0.037572,0.037423,0.037541,0.037458,0.037528,0.037471,0.03748,0.037518,0.037482,0.037517,0.037335,0.037663,0.037491,0.037507,0.037597,0.037398,0.03765,0.037349,0.037403,0.037596,0.037333,0.037666,0.037741,0.037258,0.037419,0.037578,0.037564,0.037434,0.037567,0.03743,0.037398,0.037601,0.037549,0.03745,0.037513,0.037486,0.037569,0.03743,0.037354,0.037643,0.03745,0.037548,0.037597,0.037402,0.037313,0.037682,0.037456,0.037543,0.037604,0.037395,0.037755,0.037244,0.037467,0.037531,0.037189,0.03781,0.037581,0.037417,0.03731,0.037689,0.037532,0.037467,0.037589,0.03741,0.037232,0.037765,0.03753,0.037469,0.037423,0.037576,0.037392,0.037607,0.037617,0.037382,0.03721,0.037785,0.037456,0.037543,0.037628,0.037371,0.037547,0.03745,0.037548,0.037451,0.037445,0.037554,0.03741,0.037589,0.037524,0.037475,0.037544,0.037455,0.037732,0.037265,0.037828,0.037169,0.037572,0.037427,0.037591,0.037408,0.037553,0.037446,0.037393,0.037606,0.037394,0.037605,0.037486,0.037512,0.037621,0.037375,0.03763,0.037365,0.037506,0.03749,0.037367,0.037631,0.037492,0.037506,0.037717,0.037278,0.037606,0.037393,0.03745,0.037546,0.037497,0.037501,0.037323,0.037676,0.037468,0.037529,0.037632,0.037366,0.037372,0.037627,0.037504,0.037495,0.037637,0.037362,0.037748,0.03725,0.037522,0.037472,0.037826,0.037172
7.5e+06,0.037521,0.037478,0.037588,0.037411,0.037294,0.037704,0.037321,0.037678,0.037377,0.037621,0.037464,0.037535,0.037598,0.037401,0.037381,0.037618,0.03739,0.037609,0.037819,0.037179,0.03763,0.037368,0.037598,0.037401,0.037662,0.037335,0.037365,0.037633,0.03775,0.037249,0.037346,0.037653,0.037417,0.03758,0.037476,0.037522,0.037746,0.037252,0.037763,0.037235,0.037369,0.037629,0.03756,0.037439,0.037633,0.037365,0.037609,0.03739,0.037263,0.037735,0.037332,0.037667,0.037578,0.037419,0.037587,0.037411,0.037658,0.03734,0.037556,0.037442,0.037565,0.037431,0.037432,0.037567,0.037434,0.037561,0.037379,0.03762,0.037605,0.037391,0.0375,0.037499,0.037652,0.037347,0.037463,0.037535,0.037399,0.037598,0.03776,0.037237,0.037442,0.037555,0.03747,0.037529,0.037488,0.03751,0.03739,0.037607,0.03757,0.037428,0.037539,0.03746,0.037571,0.037428,0.037386,0.037612,0.037628,0.03737,0.03743,0.037569,0.037411,0.037585,0.03755,0.037447,0.037533,0.037464,0.037788,0.037211,0.037491,0.037508,0.037208,0.037791,0.037601,0.037398,0.037385,0.037613,0.037601,0.037393,0.037557,0.037442,0.037358,0.037641,0.037427,0.037572,0.037417,0.037582,0.037382,0.037617,0.037598,0.037399,0.037372,0.037627,0.037467,0.037532,0.03761,0.037389,0.037529,0.03747,0.037469,0.03753,0.037522,0.037477,0.037463,0.037534,0.037536,0.037462,0.037475,0.037522,0.037693,0.037303,0.037676,0.037323,0.037588,0.037411,0.037515,0.037484,0.037536,0.037462,0.037444,0.037555,0.037393,0.037605,0.037476,0.037522,0.037514,0.037485,0.037501,0.037497,0.037452,0.037546,0.03743,0.037569,0.037565,0.037434,0.037662,0.037337,0.037652,0.037347,0.03755,0.037448,0.037454,0.037544,0.037392,0.037607,0.037412,0.037586,0.037637,0.037359,0.03739,0.037609,0.037461,0.037534,0.037604,0.037395,0.037761,0.037237,0.037457,0.037541,0.037712,0.037286
